Endomorphic,Mesomorphic,EctoMorphic,Id,Mass,Height,SkinfoldTriceps,SkinfoldSubscapular,SkinfoldSupraspinale,SkinfoldMedialCalf,BreadthHumerus,BreadthFemur,GirthArmUpper,GirthCalfStanding
3.53598641049809,4.187697,2.44824192178337,438,57.82,163.91,5.85,11.84,15.54,10.33,6.76,8.91,32.31,26.13
4.30720149375084,5.19321199999999,7.16923409046555,439,40.38,167.55,12.35,5.04,24.24,3.78,7.44,10.29,28.35,31.29
2.44224384711699,3.794027,8.23209441546616,440,40.59,172.83,5.07,12.53,7.22,12.87,6.47,10.71,29.28,29.47
5.01008404233711,4.259411,0.926028412557489,441,76.01,169.77,14.93,13.58,21.35,11.85,7.15,8.39,26.04,39.74
3.95594810172743,4.430192,1.0246456215808,442,65.63,162.52,8.68,16.76,11.48,3.04,6.37,9.02,23.69,37.84
4.06769263325437,2.769635,4.77239841071683,443,53.42,171.6,11.24,15.05,13.84,9.63,7.33,7.95,27.09,30.78
2.13459208479834,2.989843,6.33597981756746,444,50.5,176.31,2.87,5.83,13.87,2.41,7.23,8.2,30.73,29.63
2.97992390032074,2.373465,5.64390387875556,445,48.54,170.55,12.5,11.28,5.54,12.05,7.21,7.61,24.96,32.25
4.25621910053446,5.580959,4.96952152965857,446,50.5,169.41,13.51,10.13,17.92,5.43,6.92,9.92,31.18,36.36
3.01775107655265,3.473662,3.5142134713889,447,68.78,179.64,12.41,15.77,3.07,6.2,7.65,10.03,27.26,31.82
3.58837330308735,-1.298976,6.13957791948955,448,57.17,182.72,17.03,13.17,7.39,8.32,7.05,7.82,21.9,23.14
4.52483829450739,3.058149,4.59470810202888,449,56.7,174.11,10.56,16.26,18.81,11.93,7.09,7.84,26.64,36.98
4.51985362010339,5.061878,2.60285939507087,450,61.27,167.94,19.9,10.04,14.02,6.22,7.24,8.43,36.02,30.97
3.68566491285557,2.889779,4.4529117629689,451,57.84,174.52,9.15,13.25,14.48,8.91,6.66,8.4,25.64,37.17
4.9168325056116,2.37415799999999,5.24167490422553,452,59.45,180.33,16.65,15.31,19.88,3.52,6.86,8.78,30.99,30.3
4.62578589387787,2.754733,0.768250403271455,453,81.45,172.25,16.35,15.19,14.71,11.17,7.24,9.26,25.34,29.6
3.12827578760778,1.844186,1.59395998142164,454,79.95,177.58,11.49,11.87,8.6,11.52,6.55,7.62,26.52,36.17
3.68348404113328,3.953785,1.82509272285149,455,61.73,164.16,0.64,18.47,15.56,12.63,6.53,8.05,28.96,32.85
2.31384377551517,2.194336,1.67042359037216,456,76.76,175.63,8.76,6.25,9.06,4.36,5.91,8.95,27.47,33.06
5.18180630895178,6.281218,1.43875637108611,457,72.12,170.7,17.13,16.59,18.4,13.28,7.17,10.03,33.29,38.76
2.63132415644863,2.86181,0.1,458,81.89,164.27,4.67,15.8,4.73,9.84,6.2,8.01,20.83,37.75
3.0380000478177,2.859589,7.80527046292539,459,38.65,168.06,3.85,17.51,8.06,16.11,5.9,9.4,30.08,26.96
4.36070594989771,3.275412,4.10455866908465,460,49.94,164.43,13.9,12.52,14.98,21.98,7.17,9.46,26.19,25.9
2.97412537086371,4.108035,1.87074417440581,461,60.67,163.46,2.69,14.44,10.92,9.63,5.86,8.99,25.26,37.56
3.2122850593583,0.898738000000002,12.4018546950119,462,33.97,181.32,14,10.66,8.81,10.22,6.82,7.81,28.82,28.67
4.68281885082789,4.326672,1.29546547155962,463,68.09,166.66,17.41,4.75,23.2,8.7,6.46,9.05,31.14,32.86
3.94973953945609,4.215266,2.63965581033695,464,62.56,169.31,9.9,12.89,15.61,11.44,6.63,7.79,30,38.85
3.62216439271249,3.149583,2.16580915644283,465,70.25,173.31,17.41,9.57,9.01,6.29,6.96,9.16,28.12,31.17
3.2331348024852,2.333032,2.37616804774915,466,64.49,169.59,8.76,10.06,12.68,6,6.89,8.56,25.05,28.23
3.32403369772253,2.88854899999999,3.43497355301109,467,78.64,187.38,12.19,15.9,7.66,12.19,6.63,9.88,34.55,32.54
2.95945422380346,2.55731,1.87113406825302,468,74.88,175.34,6.47,10.27,13.21,5.44,7.44,8.59,26.81,28.88
3.74158718211644,3.968081,0.872441814027809,469,71.69,166.01,10.02,8.89,16.71,17.23,6.93,8.87,33.83,25.12
4.36219144504673,4.514672,4.52330010966556,470,51.58,168.34,11.13,10.97,20.3,8.14,7.53,8.4,30.66,31.89
2.52357311202281,4.223511,0.188175010436879,471,79.13,165.22,-1.37,10.5,15.29,10.75,7.05,7.59,28.37,34.6
4.18638872884385,3.469584,3.02656865354536,472,59.62,168.68,10.14,12.96,17.56,8.04,6.65,8.94,29.43,29.66
3.46457314295017,1.282247,8.98588256355659,473,43.43,180.39,15.66,7.69,12.49,9.85,6.49,8.3,30.44,28.49
2.86368029462711,3.78817,4.58046515525785,474,54.41,171.66,8.25,7.17,13.02,6.6,6.84,8.8,26.74,36.35
4.18832380158339,3.511915,2.6185503675202,475,58.01,164.99,9.12,18.16,12.51,15.19,6.69,8.72,22.48,36.24
3.18990556170622,1.611824,4.65794374403252,476,54.21,171.85,4.42,11.42,15.67,14.6,6.81,8.7,23.06,28.17
2.57619468818089,4.015748,2.28068501006969,477,62.31,167.14,6.35,10.95,7.86,7.42,6.91,9.52,22.06,36.35
3.43375415556279,2.108728,4.69758226555742,478,59.18,177.16,7.15,15.33,12.41,12.52,7.19,8.26,31.2,25.8
4.05567278395871,3.634693,2.62491114694684,479,68.73,174.62,11.01,12.1,17.6,4.09,7.24,7.5,30.84,35.81
4.32095840512264,3.397394,5.73329542940061,480,48.74,171.23,16.81,13.79,12.09,-4.02,6.97,9.15,27.88,30.18
3.70839409428094,4.278667,0.1,481,81.95,159.99,5.27,11.77,16.98,6.47,6.99,9.36,22.21,31.94
3.23249426442038,2.551949,0.12632319508694,482,85.62,169.03,8.7,12.07,10.62,8.11,6.82,7.85,21.66,36.32
3.80826487849302,3.527791,0.171236669836961,483,80.66,166.12,7.72,15.93,12.64,15.53,6.15,8.15,29.66,33.75
3.6851892349483,2.272192,9.39047275785926,484,41.84,180.08,-1.52,16.66,22.91,15.44,7.17,9.8,28.33,26.18
4.06239498089484,3.09474,9.96560956528529,485,37.74,176.63,13.32,7.66,20.27,6.04,7.37,8.9,28.5,31.37
3.4489069573187,2.517375,4.19131250102141,486,48.53,163.3,6.8,8.6,16.9,6.45,6.91,6.65,31.29,23.81
2.84560225311292,2.284014,1.51925993456729,487,66.14,166.29,11.55,6.01,9.83,11.96,6.68,8.55,28.62,23.15
3.89022856623339,4.029162,1.40508617066791,488,65.83,165.4,7.42,12.85,16.66,10.02,7.21,8.45,26.52,32.59
4.06349018880062,3.174109,7.48617915544949,489,45.2,175.51,12.71,11.82,16.47,13.33,5.86,8.03,37.35,32.57
3.54990399623189,3.691956,4.23785161123967,490,55.76,171.28,13.89,7.61,13.36,11.22,7.13,10.48,27.08,28.35
3.19595521774059,1.920563,1.06188274181754,491,69.57,166.04,5.63,11.35,13.52,14.43,6.77,7.68,21.72,31.07
3.36104131727311,4.97253,3.20841986617326,492,59.63,169.66,6.06,11.64,15.02,12.12,6.68,9.48,29.48,37.49
2.97753127154364,4.061107,2.87674288033072,493,60.81,168.99,3.31,11.17,14.55,16.65,6.19,10.13,30.08,30.9
3.90435426575362,4.791064,0.421888951221661,494,76.11,165.23,13.97,12.39,10.67,3.8,6.96,9.4,27.67,33.77
2.72370010253502,3.216217,5.80494028845733,495,50.24,173.33,1.75,13.44,12.24,15.83,7.15,8.16,28.99,32.43
2.7215150890945,2.386313,4.27904821205296,496,57.38,173.14,6.77,11,9.61,12.21,7.26,10.07,24.63,24.72
3.25664973325587,3.626925,0.1,497,89.71,164.24,11.98,8.01,10.73,12.51,6.56,8.74,28.79,29.66
3.9387213615619,4.19681599999999,1.86281337974643,498,68.06,169.8,13.17,15.55,9.68,13.58,6.23,9.66,32.63,31.81
3.74965819132236,2.333353,5.06033484546268,499,52.06,171.6,15.44,3.55,17.91,6.75,6.09,8.14,26.98,34.3
2.40589935908684,5.469888,3.41969883488456,500,55.74,166.99,9.81,12.85,1.01,11.94,7.3,9.8,25.89,38.52
3.0654017430035,3.376524,1.89332019836852,501,72.74,173.78,8.74,10.38,11.56,18.64,6.49,7.43,31.92,37.71
4.2855238164908,5.54554,1.21651503956754,502,61.75,160.89,8.2,14.45,17.11,5.8,7.21,8.67,28.17,35.26
3.83648726933434,5.923383,1.07180624592286,503,67.89,164.78,4.06,16.58,15.63,3.69,6.86,9.39,26.65,41.03
3.25003795088507,2.028553,3.29415390258488,504,68.01,177.74,3.35,13.75,16.08,6.87,6.6,8.63,32.74,24.73
3.71477316493935,3.980596,8.71338150915731,505,42.9,178.35,15.46,12.06,10.47,7.06,6.61,8.69,34.33,36.65
3.42887321101209,2.463016,6.10767594763396,506,51.53,176.34,14.23,8.91,11.54,5.6,6.65,8.33,32.36,28.73
2.96294243845979,2.149645,2.14079449136727,507,65.17,168.89,9.83,5.94,13.11,6.91,6.38,8.6,25.92,28.29
3.62060233916242,2.801142,4.46208583778252,508,59.7,176.42,12.49,15.18,8.95,15.06,6.03,9.56,26.58,37.1
3.14289992832361,2.914177,6.61477806323597,509,53.74,181.44,10.23,9.38,13.19,9.99,7.09,8.62,28.94,36.22
3.14816587995807,0.958105,7.93118378675177,510,51.68,185.79,-1.71,14.3,21.05,9.83,7.35,8.69,20.37,34.56
3.69312497963294,2.380086,1.14866441333955,511,67.39,165.05,15.08,5.45,14.42,12.3,6.55,8.83,26.9,24.84
3.47946717360743,2.965764,4.94136500937753,512,57.03,176.27,6.12,14.86,14.19,8.8,7.13,9.13,23.68,35.76
3.5224104981326,0.672405000000001,6.15596885237387,513,54.16,179.54,18.26,7.95,10.05,10.37,6.93,8.89,21.31,30.48
3.3653013583874,3.131102,5.5297358738881,514,46.13,167.12,10.81,7.36,14.1,6.4,6.92,8.73,25.48,30.16
2.57707098027897,4.285543,7.52926755789991,515,45.1,175.59,7.96,8.36,10.12,7.89,7.62,9.9,29.12,31.69
2.86084664706437,3.98252099999999,0.590064881269466,516,75.66,166.44,13.59,4.2,9.76,12.47,7.16,8.6,25.08,35.5
3.3981951834162,2.366577,0.478464829625331,517,78.1,167.18,14.08,10.54,7.97,10.49,6.11,8.25,26.61,31.04
4.009879959373,4.031189,1.55660241445582,518,62.99,163.81,11.73,12.85,13.16,8.77,7.7,9.27,24.76,28.07
4.09475929936437,2.980987,3.64705510083483,519,59.39,171.77,17.71,15.59,7.15,7.95,6.48,8.73,30.35,30.63
4.15669620818416,3.878272,3.12072195789751,520,57.89,167.53,11.23,18.42,10.43,11.44,6.79,8.02,27.69,36.45
2.87323393112619,3.901828,2.39011775711268,521,57.32,163.13,7.7,5.31,14.1,4.82,6.63,9.38,27.26,28.22
3.39513027404203,2.42981,6.22051667832787,522,56.4,182.32,7.41,9.71,18.39,4.72,6.55,8.97,36.17,26.2
3.52477389328609,4.673735,2.27146210741135,523,61.22,166.11,15.05,8.62,9.9,9.65,6.52,10.13,27.54,34.24
4.83947692573833,4.918604,2.52414511440777,524,55.62,162.2,13.04,16.93,15.83,14.24,7.2,8.3,28.68,34.68
4.21525045448907,2.611893,4.930969558934,525,58.82,178.04,8.75,17.19,17.29,8.37,7.35,7.89,31.15,30
1.9977412701152,4.03479,2.0205688667746,526,71.7,173.67,3.76,8.78,8.51,7.12,6.37,9.08,27.84,39.22
2.82155955542566,4.63849,1.63358533624492,527,64.98,165.94,6.99,6.81,13.32,10.08,6.59,9.1,28.95,34.81
4.41244107040351,3.864828,5.54135770276238,528,46.29,167.37,13.84,10.96,17.88,5.7,6.75,9.51,25.95,32.65
3.73042048077833,6.204504,0.1,529,78.47,152.77,3.69,12.58,16.41,5.64,6.7,9.06,30.17,31.13
4.00469779878589,6.640506,2.39915342670396,530,61.62,167.16,8.32,13.91,16.23,3.08,6.74,10.06,35.27,35.93
3.28566619364106,5.07085,2.54016614821147,531,59.95,166.39,9.47,10.67,11.25,3.74,6.4,9.6,30.52,34.83
1.47065461913818,3.213126,2.41163425356951,532,66.43,171.47,-1.8,9.01,9.2,5.94,5.95,8.91,29.82,32.12
3.61586482667534,3.690225,3.90100629091842,533,51.08,164.64,12.56,7.09,14.48,3.67,6.83,9.72,22.56,31.74
4.02311365285566,3.031866,5.28914076702832,534,61.93,183.06,19.2,9.93,13.19,4.74,7.5,9.55,32.13,29.41
3.60096695074518,4.426259,6.89432678149842,535,47.33,175.3,8.79,18.31,9.09,9.39,7.32,8.86,25.22,42.61
2.93783841307202,3.049971,4.36772737979836,536,53.82,169.94,6.17,5.57,17.09,3.43,6.83,8.32,28.95,29.07
3.73041083879259,1.427254,5.79895468844433,537,54.11,177.64,8.12,10.44,19.44,9.5,5.95,8.01,28.46,32.51
2.61672347612785,4.716343,0.1,538,77.47,162.47,10.54,11.72,2.54,12.55,6.17,9.02,27.57,37.28
3.35032198717292,2.983659,0.437421193723392,539,76.73,165.82,14.4,7.88,9.6,4.41,6.28,8.78,26.14,30.86
3.82765809170713,3.137074,0.7408609741228,540,68.44,162.3,12.59,13.74,9.31,11.24,6.69,9.18,23.53,28.79
3.93214743007918,1.177801,1.47015222876827,541,76.25,174.08,15.19,8.84,15.27,3.57,6.97,8.71,24.63,24.72
2.95626951146267,4.997766,2.08684058350692,542,60.02,164.03,7.83,16.83,3.33,7.6,6.23,9.74,27.62,36.42
4.12361413456512,0.0964219999999969,7.68082560162902,543,54.15,187.41,16.96,14.02,13.48,14.4,7.01,7.74,26.52,31.34
3.04090526790482,3.1329,3.9128844232135,544,61.38,175.1,6.86,11.71,12.11,9.22,6.58,8.3,29.07,35.71
3.84200930063853,4.619276,0.391986853054796,545,84.89,171.07,12.96,15.56,9.19,11.46,6.33,8.41,31.7,40.45
3.39125096475034,5.96522999999999,5.63346419748735,546,40.94,161.09,8.18,8.51,14.65,6.36,7.04,9.97,23.02,40.15
4.48628954854914,5.712464,0.489760221648115,547,78.08,167.27,11.59,11.35,20.49,3.44,7.03,9.95,30.37,35.26
3.43350510969811,1.823933,5.15953199703518,548,55.39,175.7,13.86,8.65,12.09,7.39,6.9,8.81,27.36,27.09
3.52586665188076,3.650178,2.74159267809108,549,54.52,162.25,4.23,11.42,17.15,19.98,6.83,9.54,21.11,32.57
5.21775516790882,4.628577,2.41189425351208,550,59.48,165.27,8.87,16.43,25.57,13.97,7.09,9.05,23.01,39.27
3.059556151116,2.797063,4.81061701865403,551,57.85,176.42,8.19,10.26,12.64,3.55,6.76,9.78,24.97,32.59
3.37623103018546,2.658226,4.17330922835978,552,59.62,174.8,9.61,16.61,7.64,6.56,6.99,8.98,26.86,30.43
3.52269763142143,1.95519299999999,2.9728158771031,553,59.14,167.94,10.23,12.62,11.07,7.63,6.43,7.26,27.79,28.98
4.24161132554595,3.322811,3.99015697837433,554,59.34,173.55,11.4,4.51,26.51,4.99,6.39,8.75,25.78,38.91
2.81888595619005,5.912555,6.13570154514147,555,40.16,162.41,2.27,16,8.25,4.19,6.68,9.38,31.73,33.94
1.99919710434852,4.485478,5.36597318090387,556,55.63,177.03,3.26,8.41,9.8,8.74,7,9.04,31.47,37.41
3.29317788823312,4.738539,5.43390585316517,557,47.87,168.72,7.79,11.64,12.47,4.59,7.19,9.08,32.14,30.39
3.8993140767173,0.357664999999997,1.66977360412202,558,66.65,167.55,14.34,12.05,11.11,6.13,6.93,8.21,22.18,19.41
3.8199635444043,4.357338,5.73353303753385,559,55.27,178.56,16.36,14.04,8.73,7.44,6.7,10.43,31.82,35.26
3.8799904599795,2.747649,4.84574772596926,560,56.47,175.19,6.36,17.85,14.8,5.93,6.92,8.4,30.13,29.58
4.00243835731609,0.635956999999998,6.23980135239722,561,57.51,183.61,14.56,17.08,10.58,10.05,7.34,8.8,28.24,23.16
3.42285493625457,2.658734,6.33562595379194,562,46.48,171.5,9.22,10.87,13.58,4.7,6.62,8.81,29.68,26.83
3.37745652931841,2.649856,4.02065548879344,563,60.13,174.48,5.83,15.32,12.66,12.1,6.45,9.78,22.04,35.75
4.40659435131673,3.135937,2.84181658024924,564,53.98,162.23,12.34,11.9,17.07,7.11,6.52,7.72,26.57,31.09
1.97798016471166,3.945218,3.7731098270611,565,60.49,173.5,4.12,8.19,8.55,6.86,7.17,9.63,32.58,26.69
4.62542248225995,2.380831,2.91598089138826,566,60.54,168.95,16.02,12.65,16.69,4.93,7.14,8.23,24.85,28.88
3.4632793913567,3.07889,9.89349139509342,567,35.26,172.35,5.79,14.17,14.27,11.38,7.33,8.33,28.23,30.1
3.68110198211325,1.904833,4.44802979009426,568,59.32,175.97,15.46,10.3,11.38,11.59,7.08,9.12,24.99,29.07
2.92543452414351,2.295325,3.62979890606567,569,67.6,179.25,0.98,12.48,16.83,11.01,7.08,10.01,24.77,29.35
2.48471673458751,3.229384,2.65565805620065,570,64.5,171.13,4.83,8.15,11.97,10.92,6.86,8.75,29.07,29.84
2.93953598076017,3.360783,7.94474034260568,571,41.7,173.03,7.25,7.08,15.04,0.37,6.75,9.37,28.9,29.9
4.14415996019303,3.918096,1.73975896267623,572,71.98,172.3,11.75,13.85,15.49,10.74,6.24,10.11,27.86,35.5
3.48135599026224,6.626889,0.1,573,76.56,156.94,4.77,10.45,16.11,16.85,6.8,9.25,28.33,39.3
4.90419637712754,3.742796,5.60285834248845,574,44.83,165.89,10.64,13.57,23.34,6.72,6.19,8.71,26.11,36.2
4.64973090900274,3.447287,4.51657783629228,575,50.87,167.53,8.86,13.34,23.04,7.45,6.94,9.62,27.96,26.01
3.47027248449476,1.035246,3.75702189709363,576,63.81,176.53,6.44,8.88,19.81,5.72,6.31,7.35,20.13,38.87
3.13130974500808,2.848337,6.5121766234741,577,45.63,171.31,1.13,13.06,16.67,9.69,6.8,9.72,25.99,27.36
3.64489859984462,2.128676,4.23985130134249,578,64.63,179.93,5.23,11.97,20.4,13.2,6.8,8.11,31.08,30.8
4.02144625877631,4.950069,1.56296684663462,579,67.53,167.69,5.88,13.62,19.25,11.87,7.21,9.64,26.08,36.25
4.11754652418907,4.586875,6.00325257974531,580,48.32,172.08,5.47,16.42,18.87,19.69,6.47,9.43,23.92,45.55
4.11446732729778,2.321996,4.64820338518317,581,56.31,173.99,13.9,12.72,14.56,17.54,6.34,8.92,27.93,31.72
2.95694024102023,2.552796,3.05831322834382,582,60.44,169.62,13.56,11.77,3.62,9.06,7.16,8.44,25.02,29.53
3.401491680559,3.912518,0.1,583,94.41,171.48,16.91,10.73,5.82,12.84,6.89,9.27,30.14,32.62
4.05062279357756,3.155632,0.230261095029082,584,79.69,166,8.39,12.82,17.44,15.66,6.61,9.72,24.77,28.83
2.74190513420687,3.778385,3.14421678766955,585,59.58,169.27,10.76,2.84,13.35,13.67,7.23,9.73,23.19,33.94
4.3255242819878,2.927499,3.32319753966948,586,63.02,173.44,12.6,9.14,21.55,14.61,6.4,8.62,31.5,31.22
3.17283873375351,5.240731,2.13481992762533,587,60.75,164.95,7.34,8.05,14.7,9.57,6.61,7.9,31.74,38.85
2.06903939721556,3.058371,4.17011385323669,588,55.12,170.27,8.13,6.39,6.72,11.35,6.42,8.55,28.58,32.17
2.61011567345371,4.707725,3.53872476662409,589,62.36,174,6.22,7.54,12.74,8.29,7.07,9.26,26.35,41.41
3.20118257333369,3.850184,0.801383717724189,590,66.35,161.16,5.65,9.73,14.27,9.36,6.39,8.21,28.02,31.27
5.99677667190914,1.923199,1.0170958735702,591,55.3,153.44,22,20.09,13.8,8.01,6.44,7.42,26.15,19.66
3.81870233942634,0.978144999999998,2.56898779376204,592,71.77,176.84,15.54,14.48,8.72,10.23,6.7,9.13,21.61,29.83
1.58972104208851,3.11016,3.30645827411868,593,66.95,176.88,-1.98,10.62,9.29,10.04,7.46,9.49,25.82,30.73
3.37159825051,2.93162,5.10984401557611,594,55.74,175.81,7.49,15.67,10.85,9.08,7.31,8.7,26.11,33.17
2.61542008388536,3.07812,1.40519232939118,595,63.54,163.46,9.24,9.29,6.41,14.78,6.61,8.04,32.25,23.83
3.0560342713671,2.23699,6.9713918950496,596,46.39,174.51,3.28,12.42,15.02,12.66,7.19,9.24,25.68,26.79
4.77717855383892,5.745561,0.987964699187451,597,64.94,161.63,15,8.76,21.22,12.89,6.58,9.59,27.16,39.71
4.58285879566186,3.242878,2.31955197778271,598,70.8,174.63,18.31,17.54,10.56,8.64,6.25,8.14,28.03,40.86
4.01379340380667,4.081332,1.68236203162569,599,61.38,163.08,15.11,17.65,4.85,9.5,5.89,8.31,25.98,40.06
2.06054767187475,5.052026,2.81037748584631,600,59.56,167.47,2.23,10.26,8.33,6.8,7.01,9.51,24.96,38.63
1.94080441473292,3.96526,2.11176981074565,601,62.97,166.81,9.06,4.58,6.11,13.22,6.52,9.05,29.02,32.37
2.43233415100662,2.775447,5.28493508233616,602,49.88,170.3,10.94,10.8,2.63,12.41,6.35,8.46,28.82,31.3
2.84945595320262,4.254131,9.29667696252933,603,35.82,170.57,10.23,8.28,9.62,10.55,6.63,7.65,35.24,34.47
3.51720720184627,5.060495,2.70044331504701,604,73.51,179.01,8.79,12.41,14.9,9.43,6.93,8.04,36.26,41.82
3.45798473002532,5.561391,0.1,605,72.28,157.23,12.34,9.12,9.72,16.77,6.69,8.6,29.8,35.09
2.48711816434616,3.318344,3.50020416115065,606,57.69,169.34,2.75,16.62,5.34,5.46,6.77,8.53,25.6,33.5
2.97020229167896,3.478477,1.27788306021003,607,64.25,163.37,21.42,-1.87,8.45,14.47,7.14,8.08,26.71,31.13
2.44021747245234,2.413317,1.98589113884157,608,72.53,174.14,9.54,11.9,3.55,8.21,6.54,9.84,26.66,27.95
2.08798850743389,3.33211,4.71849798428043,609,58.54,176.63,3.36,7.91,10.93,12.12,7.04,9.99,24.38,34.79
4.55489530149736,3.584108,7.48188837119587,610,41.9,171.11,12.62,18.3,14.25,13.16,7.45,8.15,26.96,34.72
3.23464311806831,3.777254,4.88871892460309,611,49.9,168.33,12.11,8.23,10.94,13.48,7.03,9.44,26.56,31.52
4.08932178017302,5.090153,3.00149447331945,612,59.19,168.14,8.69,13.25,17.6,7.95,6.76,9.24,31.23,35.3
3.31643290708769,1.662218,3.15572732736862,613,71.53,179.97,12.57,8.14,13.55,9.26,7.06,8.41,29.07,28.24
3.53220132814886,4.214268,1.70547571654188,614,51.68,154.11,5.1,13.36,12.75,15.52,6.89,8.33,28.94,24.16
4.87647729157625,1.281123,1.57332678417738,615,88.44,183.53,20.85,7.09,24.33,8.97,6.86,8.02,28.23,33.21
2.619818128885,3.015499,4.56694481744772,616,60.81,178.07,9.24,6.96,11.01,11.19,6.78,9.76,28.81,31.66
1.38450401056507,1.588502,8.32573848365394,617,36.82,167.73,1.18,6.97,7.22,6.24,6.8,7.79,23.47,26.43
4.61549550829428,3.827621,1.64047709338135,618,62.57,163.9,11.24,12.33,20.33,12.57,6.74,9.21,24.71,32.6
3.62184182412559,4.914523,3.98718118414561,619,61.17,175.3,5.14,15.53,15.73,1.85,7.22,9.93,26.36,39.67
3.40638321048583,2.233005,6.35430102225402,620,52.87,179.12,12.79,10.07,12.14,8.83,6.91,9.66,25.43,31.46
2.94287203477244,5.766989,3.32112298828291,621,61.69,172.2,13.4,2.8,13.06,14.91,7.48,8.72,33.66,39.32
3.14749962257017,4.654701,4.09094797192654,622,61.37,176.05,9.15,8.85,13.87,11.19,6.88,10.9,32.5,31.09
3.77470742791276,1.60039,3.75688165699029,623,67.03,179.45,13.47,2.01,23.37,9.54,6.5,9.4,23.97,32.81
4.4406120449646,3.903818,0.514925638141278,624,81.51,169.92,15.48,12.85,15.3,7.28,6.81,7.89,29.91,36.42
3.80980508210523,6.94693,1.28883922935376,625,61.92,161.43,5.24,16.17,13.87,11.88,7.24,10.35,28.02,38.41
2.85554581328121,3.28032,0.562716851977186,626,82.19,170.84,9.9,8.8,9.53,12.6,6.83,9.51,25.81,31.81
2.70498432341268,2.353068,2.34182705794981,627,61.83,167.04,10.5,10,5.77,5.42,6.87,8.01,27.76,25.42
2.84062650515112,2.335318,4.91718949879388,628,59.57,178.72,12.4,12.5,4.49,4.52,7.07,7.81,25.47,37.3
2.75065784124736,1.568946,2.94423993726996,629,69.85,177.36,17.81,4.24,6.27,5.66,6.25,8.77,27.47,30.63
3.65412755474581,5.19409399999999,3.11688121070067,630,59.47,169.02,16.3,10.73,8.38,13.36,6.59,9.36,27.29,43.15
4.11100528059411,5.741709,0.787453406935061,631,70.67,164.46,6.99,13.25,18.65,8.29,7.84,8.72,25.17,39.45
3.92119328936554,6.370531,0.1,632,76.41,153.97,7.92,10.81,15.93,14.83,7.48,9.52,26.93,32.46
5.33748415087647,3.57498,2.87961535280977,633,53.28,161.72,16.25,17.4,17.47,5,7.14,8.99,24.32,28.23
3.69995351478375,5.830894,2.36251837213374,634,56.1,161.82,10.03,8.68,15.62,4.22,6.26,9.31,29.89,38.51
3.42262111890356,2.837843,7.25294604746278,635,44.6,173.6,16.77,6.99,10.32,3.21,6.94,8.4,25.44,35.16
3.26843159237196,2.20243,3.24054872697623,636,68.84,178.16,0.89,7.02,25.53,2.98,6.66,8.6,27.3,31.62
3.03992861760137,3.002026,5.15555104064054,637,61.07,181.49,9.9,9.29,12.6,14.24,7.53,8.41,29.13,35.41
4.17546092863733,4.73386799999999,2.18320670792242,638,59.73,164.28,12.6,12.09,14.8,12.52,6.61,10.3,25.46,34.44
2.5212971233333,2.981645,3.19553758124225,639,72.24,180.79,6.33,6.6,13.77,4.41,6.25,9.51,26.68,38.89
2.15857522345399,3.127467,8.29516862884061,640,41.08,173.82,5.34,6.83,10.29,19.01,7.69,8.08,29.5,29.84
4.65558709330314,-0.277486,4.74281706738104,641,67.53,185.38,23.64,8.57,17.92,8.84,6.78,8.13,24.67,29.52
1.83606045638203,0.757035999999999,3.73841886910629,642,62.07,174.81,6.6,10.87,2.33,11.44,6.7,8.56,24.59,24.53
2.74631388487337,2.954703,2.19805765135195,643,59.96,164.57,10.24,7.62,8.38,11.55,7.48,8.9,26.13,23.06
4.02682015305384,0.620312999999999,6.0726620307067,644,53.51,178.39,8.11,16.23,16.94,11.09,6.97,8.11,27.13,24.01
3.00378369854093,3.607722,0.378045291723197,645,73.51,162.93,3.01,10.32,14.89,3.3,6.02,10.85,20.13,31.62
4.37486909817499,4.680452,0.86771356442646,646,68.59,163.54,14.84,11.44,15.04,6.46,6.94,9.32,21.89,39.23
2.67488763095635,3.878187,2.78872410095104,647,51.3,159.23,14.18,6.83,3.78,10.99,6.51,8.87,29.03,26.75
3.01320416546407,3.233178,2.72017025009805,648,72.27,178.11,11.62,5.48,13.84,12.96,6.1,7.92,32.28,39.94
1.95333425450434,4.91038799999999,1.03652080807013,649,73.07,168.55,2.09,13.75,4.22,11.3,6.57,9.33,26.03,40.83
3.37536318421244,2.963382,2.8726666703701,650,61.92,169.99,6.62,8.31,17.99,15.82,6.39,9.75,23.65,33.06
2.93418225352029,3.998184,4.69842890634288,651,48.48,165.77,6.8,8.23,13.06,4.56,6.78,8.82,28.73,30.41
4.36517468044454,4.806309,0.704847904379044,652,63.54,158.02,12,13.9,13.93,11.71,6.56,8.89,27.28,33.05
3.37038251772995,5.38078,0.711282732971412,653,68.67,162.22,7.75,6.84,16.78,7.9,6.48,9.35,29.65,35.1
3.89306259432914,4.440484,5.66619471577707,654,45.72,167.29,16.44,11.15,9.79,17.74,6.97,7.88,32.63,34.78
3.53112514178131,5.402735,1.6196219268569,655,78.54,176.68,11.05,13.95,10.77,10.05,7.34,9.25,33.66,38.71
4.08746742343642,2.088908,4.1599731311216,656,60.32,175.41,13.19,15.52,12.52,14.1,6.53,8.59,26.38,33.03
2.86294449129729,2.82214,6.28954022529324,657,55.13,181.3,11.66,7.89,10.48,9.72,7.16,8.19,32.02,33.31
